"student_level","grid_id","grid_lon","grid_lat","school_lon","school_lat","distance","area_code","affiliation","amphor","tambon","province","school_type","electric","distance_from_district","type_of_hard","hard_to_reach","school_code1","year","school_size","location","ach_score","intensity_rcp45","duration_rcp45","frequency_rcp45","intensity_rcp85","duration_rcp85","frequency_rcp85","risk_index"
"p6","grid_1420",100.576683,13.624599,100.5300459,13.7142666,11.18405196064726,"10010000","สพป.กรุงเทพมหานคร","เขตสาทร","ทุ่งวัดดอน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010013,2017,"L","URBAN",1.7271421152442366,0.6696155403298211,1.1790421094407593,0.1091379161437166,-0.16353712390786523,-0.5322667723224396,0.03377147685983184,0.37644135483363805
"p6","grid_1420",100.576683,13.624599,100.5300459,13.7142666,11.18405196064726,"10010000","สพป.กรุงเทพมหานคร","เขตสาทร","ทุ่งวัดดอน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010013,2018,"M","URBAN",1.8757807400053552,2.3438836729185395,-1.2953601650806548,0.4687447240769801,-0.6379230209758247,0.03688977629957502,-0.22440392447002375,0.11316914525839782
"p6","grid_1420",100.576683,13.624599,100.5300459,13.7142666,11.18405196064726,"10010000","สพป.กรุงเทพมหานคร","เขตสาทร","ทุ่งวัดดอน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010013,2019,"M","URBAN",1.8052245496629609,-0.2743102769604744,0.7983648364374648,-0.18482250254653,-0.5986789381429904,-0.9117044714037826,-0.18821666318014185,0.2872270732534907
"p6","grid_1420",100.576683,13.624599,100.5300459,13.7142666,11.18405196064726,"10010000","สพป.กรุงเทพมหานคร","เขตสาทร","ทุ่งวัดดอน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010013,2020,"M","URBAN",2.014439858253649,-0.5184859248831659,-0.8195135738265367,-0.22026026897788675,-0.4659472590552207,0.13174920106991078,-0.18821666318014185,0.12778118407772118
"p6","grid_1420",100.576683,13.624599,100.5300459,13.7142666,11.18405196064726,"10010000","สพป.กรุงเทพมหานคร","เขตสาทร","ทุ่งวัดดอน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010013,2021,"M","URBAN",1.1591758400353982,0.34186365024102167,-0.6291749373248894,-0.0732800596327634,0.8599596880279726,-0.34254792278176804,0.2606241892004867,0.187943762974487
"p6","grid_1459",100.576683,13.844405,100.5288767,13.8163446,6.038226982116375,"10010000","สพป.กรุงเทพมหานคร","เขตบางซื่อ","บางซื่อ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010014,2017,"M","URBAN",0.3718042371509747,0.16538710411748642,0.5498671721158698,0.1378626552835932,-0.02995965337921014,-1.1593929694152147,0.06299814059655817,0.5596179212177087
"p6","grid_1459",100.576683,13.844405,100.5288767,13.8163446,6.038226982116375,"10010000","สพป.กรุงเทพมหานคร","เขตบางซื่อ","บางซื่อ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010014,2018,"M","URBAN",0.5561022256321675,2.115160339214451,0.5498671721158698,0.5329072296482134,-0.4188691788433072,-0.40051757125252874,-0.19517726073329744,0.5016791449393387
"p6","grid_1459",100.576683,13.844405,100.5288767,13.8163446,6.038226982116375,"10010000","สพป.กรุงเทพมหานคร","เขตบางซื่อ","บางซื่อ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010014,2019,"M","URBAN",0.2664334272248879,-0.2433023287031163,0.5498671721158698,-0.15609776340665338,-0.39136689487031584,-0.40051757125252874,-0.15898999944341552,0.5867819134747165
"p6","grid_1459",100.576683,13.844405,100.5288767,13.8163446,6.038226982116375,"10010000","สพป.กรุงเทพมหานคร","เขตบางซื่อ","บางซื่อ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010014,2020,"M","URBAN",-0.27347900218333293,-0.406403870242792,0.5498671721158698,-0.19153552983801017,-0.4214483294921704,0.548076676450829,-0.15898999944341552,0.7012406029631789
"p6","grid_1459",100.576683,13.844405,100.5288767,13.8163446,6.038226982116375,"10010000","สพป.กรุงเทพมหานคร","เขตบางซื่อ","บางซื่อ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010014,2021,"M","URBAN",0.8935356663127904,0.7404227060843249,-1.0680112381481317,0.06175797880118328,0.4983554989931556,-1.1593929694152147,0.289850852937213,0.17307794836527618
"p6","grid_1420",100.576683,13.624599,100.5654296,13.7278909,11.56264798694209,"10010000","สพป.กรุงเทพมหานคร","เขตคลองเตย","คลองตัน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010015,2017,"L","URBAN",1.0374276676974754,0.6696155403298211,1.1790421094407593,0.1091379161437166,-0.16353712390786523,-0.5322667723224396,0.03377147685983184,0.5525069893458048
"p6","grid_1420",100.576683,13.624599,100.5654296,13.7278909,11.56264798694209,"10010000","สพป.กรุงเทพมหานคร","เขตคลองเตย","คลองตัน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010015,2018,"L","URBAN",0.508279857890302,2.3438836729185395,-1.2953601650806548,0.4687447240769801,-0.6379230209758247,0.03688977629957502,-0.22440392447002375,0.18216138642643448
"p6","grid_1420",100.576683,13.624599,100.5654296,13.7278909,11.56264798694209,"10010000","สพป.กรุงเทพมหานคร","เขตคลองเตย","คลองตัน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010015,2019,"L","URBAN",0.7943469812321826,-0.2743102769604744,0.7983648364374648,-0.18482250254653,-0.5986789381429904,-0.9117044714037826,-0.18821666318014185,0.5170405593354435
"p6","grid_1420",100.576683,13.624599,100.5654296,13.7278909,11.56264798694209,"10010000","สพป.กรุงเทพมหานคร","เขตคลองเตย","คลองตัน","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",3,"none","ไม่ยุ่งยาก",10010015,2020,"L","URBAN",0.4110984816421268,-0.5184859248831659,-0.8195135738265367,-0.22026026897788675,-0.4659472590552207,0.13174920106991078,-0.18821666318014185,0.2471276149416076
