"student_id","choose_method","concepts","interpretation","submit_time","percent_submit","learning_performance","cheat_index","outcome","res_item_difficulty","res_item_score"
"student_22",20,50,44.4444444444444,153.392371458312,100,80,0.691218230579513,"มโนทัศน์พื้นฐานการวิจัย","Hard",33.333333333333336
"student_22",20,50,44.4444444444444,153.392371458312,100,80,0.691218230579513,"มโนทัศน์พื้นฐานการวิจัย","Moderate",0
"student_22",20,50,44.4444444444444,153.392371458312,100,80,0.691218230579513,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_22",20,50,44.4444444444444,153.392371458312,100,80,0.691218230579513,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_22",20,50,44.4444444444444,153.392371458312,100,80,0.691218230579513,"เครื่องมือและการเก็บข้อมูล","Moderate",100
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"การออกแบบการวิจัย","Easy",33.333333333333336
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"การออกแบบการวิจัย","Hard",50
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"การออกแบบการวิจัย","Moderate",33.333333333333336
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"มโนทัศน์พื้นฐานการวิจัย","Hard",66.66666666666666
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"มโนทัศน์พื้นฐานการวิจัย","Moderate",50
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_23",20,41.6666666666667,50,122.250289513883,100,68.75,0.999569483832931,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"การออกแบบการวิจัย","Easy",100
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"การออกแบบการวิจัย","Hard",100
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"การออกแบบการวิจัย","Moderate",50
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"มโนทัศน์พื้นฐานการวิจัย","Hard",33.333333333333336
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"มโนทัศน์พื้นฐานการวิจัย","Moderate",100
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"เครื่องมือและการเก็บข้อมูล","Easy",50
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_24",50,58.3333333333333,33.3333333333333,128.232301111105,100,78.75,0.830630491637894,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"การออกแบบการวิจัย","Easy",100
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"การออกแบบการวิจัย","Hard",0
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"การออกแบบการวิจัย","Moderate",33.333333333333336
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"มโนทัศน์พื้นฐานการวิจัย","Easy",50
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"มโนทัศน์พื้นฐานการวิจัย","Hard",66.66666666666666
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"มโนทัศน์พื้นฐานการวิจัย","Moderate",75
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"เครื่องมือและการเก็บข้อมูล","Easy",75
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"เครื่องมือและการเก็บข้อมูล","Hard",33.333333333333336
"student_25",20,50,16.6666666666667,148.9235022222,100,66.25,0.666615399927154,"เครื่องมือและการเก็บข้อมูล","Moderate",66.66666666666666
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"การออกแบบการวิจัย","Easy",100
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"การออกแบบการวิจัย","Hard",50
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"การออกแบบการวิจัย","Moderate",50
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"มโนทัศน์พื้นฐานการวิจัย","Moderate",75
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"เครื่องมือและการเก็บข้อมูล","Easy",75
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_26",40,42.8571428571429,50,141.084200624989,100,93.2142857142857,0.839402702742112,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"การออกแบบการวิจัย","Easy",66.66666666666666
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"การออกแบบการวิจัย","Hard",0
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"การออกแบบการวิจัย","Moderate",83.33333333333334
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"มโนทัศน์พื้นฐานการวิจัย","Moderate",0
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"เครื่องมือและการเก็บข้อมูล","Easy",75
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_27",20,50,43.75,150.268532361123,88.8888888888889,90,0.866495777681389,"เครื่องมือและการเก็บข้อมูล","Moderate",66.66666666666666
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"การออกแบบการวิจัย","Easy",100
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"การออกแบบการวิจัย","Hard",0
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"การออกแบบการวิจัย","Moderate",16.666666666666668
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"มโนทัศน์พื้นฐานการวิจัย","Hard",66.66666666666666
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"มโนทัศน์พื้นฐานการวิจัย","Moderate",0
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"เครื่องมือและการเก็บข้อมูล","Easy",75
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_28",10,21.4285714285714,50,129.168809652776,100,95,0.997985457300586,"เครื่องมือและการเก็บข้อมูล","Moderate",16.666666666666664
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"การออกแบบการวิจัย","Easy",100
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"การออกแบบการวิจัย","Hard",50
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"การออกแบบการวิจัย","Moderate",50
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"มโนทัศน์พื้นฐานการวิจัย","Moderate",50
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"เครื่องมือและการเก็บข้อมูล","Easy",75
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"เครื่องมือและการเก็บข้อมูล","Hard",33.333333333333336
"student_29",20,42.8571428571429,75,161.856470416652,100,80,0.60530734058879,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"การออกแบบการวิจัย","Easy",100
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"การออกแบบการวิจัย","Hard",100
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"การออกแบบการวิจัย","Moderate",50
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"มโนทัศน์พื้นฐานการวิจัย","Moderate",75
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"เครื่องมือและการเก็บข้อมูล","Hard",33.333333333333336
"student_30",20,64.2857142857143,56.25,130.175907916658,100,78.3333333333333,0.555723311574741,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"การออกแบบการวิจัย","Easy",100
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"การออกแบบการวิจัย","Hard",50
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"การออกแบบการวิจัย","Moderate",16.666666666666668
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"มโนทัศน์พื้นฐานการวิจัย","Hard",33.333333333333336
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"มโนทัศน์พื้นฐานการวิจัย","Moderate",50
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_31",40,57.1428571428571,50,88.56262722224,100,74.5833333333333,0.737306264326136,"เครื่องมือและการเก็บข้อมูล","Moderate",16.666666666666668
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"การออกแบบการวิจัย","Easy",100
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"การออกแบบการวิจัย","Hard",50
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"การออกแบบการวิจัย","Moderate",66.66666666666666
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"มโนทัศน์พื้นฐานการวิจัย","Hard",33.333333333333336
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"มโนทัศน์พื้นฐานการวิจัย","Moderate",75
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"เครื่องมือและการเก็บข้อมูล","Hard",33.333333333333336
"student_32",50,64.2857142857143,62.5,129.655716250009,100,85,0.538709775604348,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"การออกแบบการวิจัย","Easy",33.333333333333336
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"การออกแบบการวิจัย","Hard",0
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"การออกแบบการวิจัย","Moderate",83.33333333333334
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"มโนทัศน์พื้นฐานการวิจัย","Moderate",25
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"เครื่องมือและการเก็บข้อมูล","Hard",33.333333333333336
"student_33",60,42.8571428571429,56.25,108.77881131947,100,80,0.584340488248812,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"การออกแบบการวิจัย","Easy",100
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"การออกแบบการวิจัย","Hard",50
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"การออกแบบการวิจัย","Moderate",33.333333333333336
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"มโนทัศน์พื้นฐานการวิจัย","Moderate",25
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_34",20,57.1428571428571,37.5,124.55432180557,100,92.5,0.983554000094391,"เครื่องมือและการเก็บข้อมูล","Moderate",66.66666666666666
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"การออกแบบการวิจัย","Easy",66.66666666666666
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"การออกแบบการวิจัย","Hard",50
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"การออกแบบการวิจัย","Moderate",66.66666666666666
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"มโนทัศน์พื้นฐานการวิจัย","Moderate",50
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_35",40,50,56.25,98.9619413194392,100,90,0.970826810828894,"เครื่องมือและการเก็บข้อมูล","Moderate",83.33333333333334
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"การออกแบบการวิจัย","Easy",100
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"การออกแบบการวิจัย","Hard",50
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"การออกแบบการวิจัย","Moderate",100
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"มโนทัศน์พื้นฐานการวิจัย","Moderate",100
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"เครื่องมือและการเก็บข้อมูล","Hard",33.333333333333336
"student_36",40,50,43.75,138.274141944448,100,77.5,1,"เครื่องมือและการเก็บข้อมูล","Moderate",100
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"การออกแบบการวิจัย","Easy",100
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"การออกแบบการวิจัย","Hard",0
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"การออกแบบการวิจัย","Moderate",83.33333333333334
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"มโนทัศน์พื้นฐานการวิจัย","Moderate",25
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_37",30,85.7142857142857,56.25,115.178135000004,100,90,0.984807424894974,"เครื่องมือและการเก็บข้อมูล","Moderate",50
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"การออกแบบการวิจัย","Easy",33.333333333333336
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"การออกแบบการวิจัย","Hard",0
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"การออกแบบการวิจัย","Moderate",66.66666666666666
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"มโนทัศน์พื้นฐานการวิจัย","Hard",33.333333333333336
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"มโนทัศน์พื้นฐานการวิจัย","Moderate",25
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_38",50,35.7142857142857,37.5,145.028544027772,88.8888888888889,95,0.868963403657985,"เครื่องมือและการเก็บข้อมูล","Moderate",66.66666666666666
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"การออกแบบการวิจัย","Easy",66.66666666666666
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"การออกแบบการวิจัย","Hard",50
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"การออกแบบการวิจัย","Moderate",83.33333333333334
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"มโนทัศน์พื้นฐานการวิจัย","Moderate",50
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_39",10,57.1428571428571,53.3333333333333,127.673802013877,100,95,0.936028086596471,"เครื่องมือและการเก็บข้อมูล","Moderate",83.33333333333334
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"การออกแบบการวิจัย","Easy",66.66666666666666
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"การออกแบบการวิจัย","Hard",50
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"การออกแบบการวิจัย","Moderate",83.33333333333334
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"มโนทัศน์พื้นฐานการวิจัย","Hard",66.66666666666666
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"มโนทัศน์พื้นฐานการวิจัย","Moderate",50
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_40",60,57.1428571428571,50,155.121515416669,88.8888888888889,69.4444444444444,0.461916274393336,"เครื่องมือและการเก็บข้อมูล","Moderate",66.66666666666666
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"การออกแบบการวิจัย","Easy",100
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"การออกแบบการวิจัย","Hard",50
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"การออกแบบการวิจัย","Moderate",50
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"มโนทัศน์พื้นฐานการวิจัย","Easy",50
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"มโนทัศน์พื้นฐานการวิจัย","Moderate",75
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_41",40,64.2857142857143,56.25,175.660925972197,100,86.5476190476191,0.545348198579019,"เครื่องมือและการเก็บข้อมูล","Moderate",33.333333333333336
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"การออกแบบการวิจัย","Easy",66.66666666666666
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"การออกแบบการวิจัย","Hard",100
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"การออกแบบการวิจัย","Moderate",0
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"มโนทัศน์พื้นฐานการวิจัย","Easy",75
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"มโนทัศน์พื้นฐานการวิจัย","Hard",33.333333333333336
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"มโนทัศน์พื้นฐานการวิจัย","Moderate",25
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"เครื่องมือและการเก็บข้อมูล","Easy",100
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_42",30,50,18.75,157.235685833328,88.8888888888889,92.5,0.956155168083295,"เครื่องมือและการเก็บข้อมูล","Moderate",66.66666666666666
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"การออกแบบการวิจัย","Easy",33.333333333333336
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"การออกแบบการวิจัย","Hard",0
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"การออกแบบการวิจัย","Moderate",50
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"มโนทัศน์พื้นฐานการวิจัย","Easy",50
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"มโนทัศน์พื้นฐานการวิจัย","Hard",33.333333333333336
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"มโนทัศน์พื้นฐานการวิจัย","Moderate",50
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"เครื่องมือและการเก็บข้อมูล","Easy",75
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"เครื่องมือและการเก็บข้อมูล","Hard",33.333333333333336
"student_43",20,35.7142857142857,43.75,145.749903611094,100,91.6666666666667,0.826854758246964,"เครื่องมือและการเก็บข้อมูล","Moderate",16.666666666666668
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"การออกแบบการวิจัย","Easy",100
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"การออกแบบการวิจัย","Hard",50
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"การออกแบบการวิจัย","Moderate",33.333333333333336
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"มโนทัศน์พื้นฐานการวิจัย","Easy",100
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"มโนทัศน์พื้นฐานการวิจัย","Hard",0
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"มโนทัศน์พื้นฐานการวิจัย","Moderate",25
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"เครื่องมือและการเก็บข้อมูล","Easy",75
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"เครื่องมือและการเก็บข้อมูล","Hard",0
"student_44",50,42.8571428571429,68.75,164.903388888902,88.8888888888889,64.8809523809524,0.659387084276863,"เครื่องมือและการเก็บข้อมูล","Moderate",66.66666666666666
"student_45",40,42.8571428571429,50,154.545493472219,88.8888888888889,92.5,0.945856137029409,"การออกแบบการวิจัย","Easy",100
"student_45",40,42.8571428571429,50,154.545493472219,88.8888888888889,92.5,0.945856137029409,"การออกแบบการวิจัย","Hard",0
"student_45",40,42.8571428571429,50,154.545493472219,88.8888888888889,92.5,0.945856137029409,"การออกแบบการวิจัย","Moderate",50
