student_level,year,province,precipiration_anomaly_mean,precipiration_anomaly_sd,precipiration_anomaly_median,precipiration_anomaly_min,precipiration_anomaly_Q25,precipiration_anomaly_Q75,precipiration_anomaly_max,cmer_risk_mean,cmer_risk_sd,cmer_risk_median,cmer_risk_min,cmer_risk_Q25,cmer_risk_Q75,cmer_risk_max,high_risk_school_mean,high_risk_school_sd
m3,2020,นครนายก,0.2345361931545905,0.07513071006332664,0.2260271308457061,0.15068475389713742,0.15068475389713742,0.3172310608360787,0.35952853561422254,0.6204988946154424,0.18750565114582243,0.6669375877564518,0.05897360351714099,0.49046106566642683,0.7417850362116142,0.8418591089879544,0.125,0.3360107525161235
m3,2020,นครปฐม,0.23311676440226992,0.8073631306348609,0.6238877529776214,-1.044218908585426,-0.6384275099326087,0.8076174090451838,0.8644546407783145,0.481762534716259,0.22692677345760726,0.5123322156852869,0.07010200758141043,0.29846692061648594,0.6352158131286765,0.8205956515579315,0.13636363636363635,0.35125008665710444
m3,2020,นครพนม,-0.2962070211910462,1.024097938604094,0.13217960868169942,-1.998555683267296,-1.760632387640237,0.2987259156206408,1.4222525894150864,0.5309882099446414,0.281087452552071,0.6137027092647722,0.03160388650625851,0.23572967380009247,0.7647071286904314,0.9420309403365422,0.14150943396226415,0.3502020979862376
m3,2020,นครราชสีมา,-0.8305148580273738,0.7961492734040644,-0.9041085233828244,-2.2893508223670347,-1.3482320085533346,-0.1929822286752812,0.6450364903666935,0.3267120324672865,0.23353660199987475,0.2676667011680575,0.00811824794752814,0.1325393110996138,0.4910133753852355,0.8981668662019411,0.040372670807453444,0.1971380533678858
m3,2020,นครศรีธรรมราช,0.17059642571777803,0.4569571844062847,0.16390271476530738,-0.9041085233828244,0.0449410669517778,0.34102339039878465,1.202834439003465,0.5288195872821364,0.21118006140487816,0.5898180825538262,0.00469847615371978,0.3665983206037372,0.6725362210241174,0.9099433561218386,0.07692307692307694,0.267327551612468
m3,2020,นครสวรรค์,0.1037763625370738,1.0314590036976545,0.5181440660322618,-1.7024733598202892,-1.3224569848604033,0.8565238642574126,1.165824148572589,0.5687854348834891,0.31743992756376566,0.679794028090891,0.02613790941123475,0.19995411600364227,0.8525944378719879,0.924005007320741,0.36046511627906985,0.482951482100353
m3,2020,นนทบุรี,0.556106049645646,0.015412391765756437,0.5498671721158698,0.5340056190740659,0.5498671721158698,0.5789466860258436,0.5789466860258436,0.4569179073297643,0.24986369497696484,0.4777830003635482,0.00242464627762599,0.27711204506962606,0.6452577332039671,0.7983293244581144,0,0
m3,2020,นราธิวาส,0.8665865699505999,0.19729239494342035,0.8670982329519484,0.49435173646955594,0.774572506874759,0.8988213390355564,1.194903662482563,0.8603971029516482,0.09182702395400262,0.8901615631748759,0.5736527830512228,0.8366598159870483,0.9210778142628264,0.9665911464687402,0.8225806451612903,0.3851418111568988
m3,2020,น่าน,-0.9304850385534646,1.0180853771068037,-1.414321812894184,-2.196825096289845,-1.668106661563047,0.3912516416978304,0.8036520207847329,0.28080776415571634,0.2368173519969997,0.19291488637927057,0.0029204845332025,0.09613865035983107,0.4401930539625007,0.8825439487637914,0.03370786516853934,0.18149869785703646
m3,2020,บึงกาฬ,-1.16722076330583,0.6101082445851439,-0.9041085233828244,-2.228548202373453,-1.8082170467656489,-0.7983648364374649,-0.4546978538650462,0.2991350870386218,0.17181558480907425,0.2630748320690842,0.03964206574327215,0.15684232634883435,0.4442423043435443,0.7204411255339817,0,0
m3,2020,บุรีรัมย์,-1.1679005332300414,1.14430165904754,-1.5861553041803935,-2.3845201406178584,-2.2893508223670347,0.22999251910615703,0.3965388260450984,0.29574318735405536,0.273382131168596,0.13838237832883796,0.00244715351129774,0.07171182887655429,0.5829273065548302,0.8826284086458256,0.026819923371647507,0.16186723591595317
m3,2020,ปทุมธานี,0.34178709480450115,0.12006156073861261,0.3145874686624447,0.22999251910615717,0.22999251910615717,0.33309261387788275,0.5498671721158698,0.584405547235676,0.2643692105159536,0.7128494430063419,0.003628981183624,0.4528615446686282,0.7730460686970149,0.8790618153345592,0.2,0.4045199174779453
