"student_id","choose_method","concepts","interpretation","research_score","submit_time","percent_submit","gender","department","learning_performance","cheat_index"
6441267227,50,35.714285714285715,56.25,85,141.50894666666787,100,"ญ","วิทยาศาสตร์",82.5,0.8655499400927731
6441269527,60,57.14285714285714,56.25,89,153.13555645831758,100,"ญ","ไทยสังคม",95,0.6289909414599018
6441271727,50,57.14285714285714,37.5,74,141.72764729167022,88.88888888888889,"ญ","วิทยาศาสตร์",69.46428571428572,0.9988254001170578
6441273027,30,64.28571428571429,56.25,69,141.19928888888825,100,"ช","ไทยสังคม",92.5,0.7878304225715537
6441275227,90,71.42857142857143,81.25,76,116.37282208333413,100,"ญ","วิทยาศาสตร์",87.5,0.9430177537784109
6441279827,40,57.14285714285714,56.25,84,138.33916090278163,100,"ช","วิทยาศาสตร์",84.46428571428572,0.8667873531374479
6441281027,30,64.28571428571429,62.5,86,180.92526152779658,88.88888888888889,"ญ","ไทยสังคม",90,0.9999999999999998
6441285527,30,57.14285714285714,50,69,179.96595250000556,66.66666666666667,"ญ","วิทยาศาสตร์",95,0.839762031855037
6441301927,20,28.57142857142857,25,70,144.479765625,100,"ช","สุขศึกษาและพลศึกษา",54.166666666666664,0.9947858265492455
6441302527,40,42.857142857142854,37.5,79,171.92934013886583,77.77777777777777,"ช","สุขศึกษาและพลศึกษา",77.5,0.8744783950110513
6441305427,30,21.428571428571427,31.25,65,172.35450791666904,88.88888888888889,"ญ","สุขศึกษาและพลศึกษา",67.08333333333333,0.48118309467566794
6441307727,40,42.857142857142854,50,69,122.4857523611188,88.88888888888889,"ช","สุขศึกษาและพลศึกษา",63.333333333333336,0.7722722308425369
6441308327,30,21.428571428571427,50,70,127.48668423609601,100,"ญ","สุขศึกษาและพลศึกษา",82.5,0.9779152660572034
6441309027,30,28.57142857142857,56.25,58,182.72380236109097,88.88888888888889,"ช","สุขศึกษาและพลศึกษา",48.63095238095238,0.9120080990642565
6441311127,20,21.428571428571427,25,57,130.04867131943504,100,"ช","สุขศึกษาและพลศึกษา",69.58333333333333,0.9999999999999998
6441313427,30,28.57142857142857,50,61,180.4822547222177,55.55555555555556,"ช","สุขศึกษาและพลศึกษา",100,0.6907808688796035
6441314027,50,42.857142857142854,31.25,65,165.12402236110634,88.88888888888889,"ช","สุขศึกษาและพลศึกษา",78.21428571428572,0.9285214677683358
6441315727,50,14.285714285714285,18.75,43,144.11982972224553,66.66666666666667,"ช","สุขศึกษาและพลศึกษา",75,0.7850325803228057
6441319227,40,50,18.75,57,158.9533756944206,77.77777777777777,"ญ","สุขศึกษาและพลศึกษา",75.55555555555556,0.9996899566171459
6441320827,30,35.714285714285715,37.5,62,138.91574236111506,88.88888888888889,"ช","สุขศึกษาและพลศึกษา",77.08333333333333,0.927944231744392
6441321427,30,21.428571428571427,56.25,65,141.78652513888147,100,"ช","สุขศึกษาและพลศึกษา",75.71428571428572,0.9999999999999998
6441322027,40,21.428571428571427,6.25,60,148.01269541667568,88.88888888888889,"ญ","สุขศึกษาและพลศึกษา",80,0.6704364832950827
6441323727,20,35.714285714285715,12.5,56,182.65234624998436,88.88888888888889,"ญ","สุขศึกษาและพลศึกษา",81.25,0.9370810422400055
6441324327,50,35.714285714285715,46.666666666666664,63,157.47618986109893,77.77777777777777,"ช","สุขศึกษาและพลศึกษา",68.33333333333333,0.9999999999999998
6441327227,20,14.285714285714285,31.25,64,119.59332215277685,100,"ญ","สุขศึกษาและพลศึกษา",73.33333333333333,0.7666981561591396
6441328927,60,50,31.25,76,152.9749479861061,100,"ช","สุขศึกษาและพลศึกษา",85,0.6802387167514636
6441330027,30,28.57142857142857,18.75,56,179.9254288888971,88.88888888888889,"ช","สุขศึกษาและพลศึกษา",49.04761904761905,0.6786661098079902
6441331727,40,28.57142857142857,31.25,68,172.81976583335134,88.88888888888889,"ช","สุขศึกษาและพลศึกษา",76.66666666666667,1
6441332327,20,28.57142857142857,31.25,48,145.4455883333087,88.88888888888889,"ช","สุขศึกษาและพลศึกษา",67.5,0.9999999999999998
6441340327,40,35.714285714285715,18.75,70,111.21533500000835,88.88888888888889,"ญ","สุขศึกษาและพลศึกษา",71.25,0.9999999999999998
6441341027,40,42.857142857142854,43.75,79,180.32505194442138,100,"ญ","สุขศึกษาและพลศึกษา",62.083333333333336,0.6790434566906697
6442003027,40,7.142857142857142,6.25,54,151.8527097222209,62.5,"ญ","ศิลปศึกษา",75,0.9506682913972309
6442003027,40,7.142857142857142,6.25,54,151.8527097222209,62.5,"ญ","ศิลปศึกษา",75,0.8155927664160083
6442003027,40,7.142857142857142,6.25,54,151.8527097222209,62.5,"ญ","ศิลปศึกษา",72.5,0.9506682913972309
6442003027,40,7.142857142857142,6.25,54,151.8527097222209,62.5,"ญ","ศิลปศึกษา",72.5,0.8155927664160083
6442017927,20,42.857142857142854,62.5,75,155.71588305554457,100,"ญ","ศิลปศึกษา",80,0.9855051678452438
6442017927,20,42.857142857142854,62.5,75,155.71588305554457,100,"ญ","ศิลปศึกษา",80,0.7900547254943978
6442017927,20,42.857142857142854,62.5,75,155.71588305554457,100,"ญ","ศิลปศึกษา",80,0.9855051678452438
6442017927,20,42.857142857142854,62.5,75,155.71588305554457,100,"ญ","ศิลปศึกษา",80,0.7900547254943978
6442036827,20,42.857142857142854,43.75,75,155.01367472223112,100,"ญ","ศิลปศึกษา",82.5,0.7120477753034806
6442036827,20,42.857142857142854,43.75,75,155.01367472223112,100,"ญ","ศิลปศึกษา",82.5,0.7264733432405557
6442036827,20,42.857142857142854,43.75,75,155.01367472223112,100,"ญ","ศิลปศึกษา",69.58333333333333,0.7120477753034806
6442036827,20,42.857142857142854,43.75,75,155.01367472223112,100,"ญ","ศิลปศึกษา",69.58333333333333,0.7264733432405557
6442037427,60,28.57142857142857,12.5,69,160.17742590280045,75,"ช","ศิลปศึกษา",73.33333333333333,0.878361955517886
6442037427,60,28.57142857142857,12.5,69,160.17742590280045,75,"ช","ศิลปศึกษา",73.33333333333333,0.7411899562881676
6442037427,60,28.57142857142857,12.5,69,160.17742590280045,75,"ช","ศิลปศึกษา",48.888888888888886,0.878361955517886
6442037427,60,28.57142857142857,12.5,69,160.17742590280045,75,"ช","ศิลปศึกษา",48.888888888888886,0.7411899562881676
6442038027,60,42.857142857142854,43.75,59,144.8180721296315,87.5,"ญ","ศิลปศึกษา",66.25,0.8132873375699292
6442038027,60,42.857142857142854,43.75,59,144.8180721296315,87.5,"ญ","ศิลปศึกษา",66.25,0.607154953378675
6442038027,60,42.857142857142854,43.75,59,144.8180721296315,87.5,"ญ","ศิลปศึกษา",54.166666666666664,0.8132873375699292
6442038027,60,42.857142857142854,43.75,59,144.8180721296315,87.5,"ญ","ศิลปศึกษา",54.166666666666664,0.607154953378675
6442046027,30,21.428571428571427,37.5,63,150.40378291666508,75,"ญ","ศิลปศึกษา",77.5,0.6772248323061721
6442046027,30,21.428571428571427,37.5,63,150.40378291666508,75,"ญ","ศิลปศึกษา",77.5,NA
6442046027,30,21.428571428571427,37.5,63,150.40378291666508,75,"ญ","ศิลปศึกษา",20,0.6772248323061721
6442046027,30,21.428571428571427,37.5,63,150.40378291666508,75,"ญ","ศิลปศึกษา",20,NA
6442101927,10,21.428571428571427,25,46,155.1946744444304,77.77777777777777,"ญ","ดนตรีศึกษา",58.095238095238095,0.7350190541115591
6442102527,30,35.714285714285715,50,73,158.4157954166664,88.88888888888889,"ช","ดนตรีศึกษา",67.5,0.9999999999999999
6442103127,40,21.428571428571427,37.5,75,142.64741097220116,100,"ช","ดนตรีศึกษา",82.5,0.44705259600886527
6442104827,40,35.714285714285715,18.75,58,157.6749527777897,88.88888888888889,"ช","ดนตรีศึกษา",47.38095238095238,0.3899546956652264
6442105427,70,35.714285714285715,31.25,66,152.9243542361094,100,"ช","ดนตรีศึกษา",87.5,0.6439731376492127
6442106027,50,71.42857142857143,25,64,157.1052565277616,77.77777777777777,"ช","ดนตรีศึกษา",43.39285714285714,0.4502605130071813
6442108327,40,28.57142857142857,6.25,55,178.12515847222673,88.88888888888889,"ญ","ดนตรีศึกษา",76.66666666666667,0.9077836673990745
6442109027,20,35.714285714285715,6.25,57,154.09420291665526,100,"ช","ดนตรีศึกษา",48.69047619047619,0.6810890269852967
6442110527,40,21.428571428571427,43.75,71,142.9703274305496,100,"ช","ดนตรีศึกษา",77.5,0.8974614439609063
6442111127,10,14.285714285714285,37.5,53,158.43328402777513,88.88888888888889,"ช","ดนตรีศึกษา",80.83333333333333,1
6442112827,40,14.285714285714285,56.25,70,138.86299006943904,100,"ช","ดนตรีศึกษา",90,0.9999999999999998
6442113427,40,21.428571428571427,12.5,63,158.0499151388804,88.88888888888889,"ช","ดนตรีศึกษา",90,0.8380794171498467
6442114027,50,28.57142857142857,18.75,60,133.94634631945027,100,"ญ","ดนตรีศึกษา",87.5,0.8470888005465358
6442115727,40,21.428571428571427,31.25,66,137.70230249999298,100,"ช","ดนตรีศึกษา",92.5,0.9844434180822734
6442116327,40,21.428571428571427,31.25,66,159.09093986110554,77.77777777777777,"ญ","ดนตรีศึกษา",50.89285714285714,0.3686932688927624
6442117027,20,14.285714285714285,43.75,67,158.17765902777512,88.88888888888889,"ญ","ดนตรีศึกษา",90,0.8731287601418032
6442119227,30,21.428571428571427,18.75,68,158.83013041668468,77.77777777777777,"ญ","ดนตรีศึกษา",40.95238095238095,0.6125054165359664
6442120827,10,7.142857142857142,37.5,59,158.17043833331928,88.88888888888889,"ช","ดนตรีศึกษา",90,0.7408021971182843
6442121427,20,7.142857142857142,31.25,51,139.74271340279117,100,"ช","ดนตรีศึกษา",90,0.8256839742248565
6442122027,40,35.714285714285715,37.5,75,123.99262666665845,77.77777777777777,"ช","ดนตรีศึกษา",81.96428571428572,0.5269469750638895
6442123727,30,14.285714285714285,18.75,61,153.71424958331716,88.88888888888889,"ช","ดนตรีศึกษา",90,0.7758418582626045
6442406327,50,50,68.75,73,158.03787625001536,100,"ช","เทคโนโลยีการศึกษา",67.5,0.9943450859385783
